sales_value_rank,stock_code,product_description,sales_value,sales_quantity,sales_value_contribution_pct
3237,21089,SET/6 GREEN SPRING PAPER CUPS,48.990,233,0.000509
3238,84497,BUTTONS AND STRIPES NOTEBOOK,48.750,13,0.000506
3239,90002D,FLOWER BURST SILVER RING CRYSTAL,48.710,13,0.000506
3240,20697,LITTLE GREEN MONSTER SOFT TOY,48.450,19,0.000503
3241,21720,CAKE SHOP  STICKER SHEET,48.450,57,0.000503
3242,DCGS0076,SUNJAR LED NIGHT NIGHT LIGHT,48.390,3,0.000502
3243,90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,48.210,29,0.0005
3244,84402B,PURPLE DRESS JEWELLERY STAND,48.190,61,0.0005
3245,21816,CHRISTMAS TREE T-LIGHT HOLDER,47.850,33,0.000497
3246,90087,CRYSTAL SEA HORSE PHONE CHARM,47.780,35,0.000496
3247,90036A,FLOWER GARLAND NECKLACE RED,47.700,6,0.000495
3248,17084J,LOVE POTION MASALA INCENSE,47.250,225,0.000491
3249,90065A,WHITE VINTAGE CRYSTAL BRACELET,47.250,7,0.000491
3250,84706F,RED PEONY TABLE CLOCK,47.200,16,0.00049
3251,84715,SET OF 6 ICE CREAM SKITTLES,47.200,16,0.00049
3252,90040C,MURANO STYLE GLASS BRACELET GOLD,47.190,13,0.00049
3253,90138,WHITE/PINK MINI CRYSTALS NECKLACE,47.020,9,0.000488
3254,84750A,PINK SMALL GLASS CAKE STAND,46.800,24,0.000486
3255,84857B,BLUE MONTE CARLO HANDBAG,46.800,24,0.000486
3256,90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,46.760,16,0.000485
3257,90202B,WHITE ENAMEL FLOWER HAIR TIE,46.750,16,0.000485
3258,21392,RED POLKADOT PUDDING BOWL,46.390,34,0.000482
3259,90214M,"LETTER ""M"" BLING KEY RING",46.340,48,0.000481
3260,84801B,WHITE HYDRANGEA ART FLOWER,46.200,22,0.00048
3261,90214E,"LETTER ""E"" BLING KEY RING",45.950,47,0.000477
3262,85031A,ROMANTIC IMAGES SCRAP BOOK SET,45.900,16,0.000477
3263,90169,DAISY HAIR COMB,45.360,18,0.000471
3264,90012B,BLACK DROP CRYSTAL NECKLACE,45.350,13,0.000471
3265,90163B,WHITE ROSEBUD & PEARL NECKLACE,45.240,6,0.00047
3266,90038B,GLASS AND PAINTED BEADS BRACELET OL,45.040,12,0.000468
3267,90064B,BLACK VINTAGE  CRYSTAL EARRINGS,45.000,12,0.000467
3268,84086B,YELLOW/BLUE RETRO RADIO,44.250,15,0.000459
3269,85185D,FROG SOCK PUPPET,44.250,15,0.000459
3270,90199B,5 STRAND GLASS NECKLACE AMETHYST,44.130,7,0.000458
3271,20670,VIP HOLIDAY PURSE,44.040,14,0.000457
3272,90168,2 DAISIES HAIR COMB,43.860,15,0.000455
3273,47344B,BLUE FLOWER DES PURSE,43.660,44,0.000453
3274,79063C,"RETRO PILL BOX KEY CHAIN,THE KING",43.460,234,0.000451
3275,20698,LITTLE PINK MONSTER SOFT TOY,43.350,17,0.00045
3276,90014C,SILVER AND BLACK ORBIT NECKLACE,43.200,5,0.000448
3277,46138B,BLUE CHENILLE SHAGGY CUSHION COVER,43.150,43,0.000448
3278,90214D,"LETTER ""D"" BLING KEY RING",42.940,44,0.000446
3279,84539,KNITTED RABBIT DOLL,42.900,26,0.000445
3280,22987,WRAP SUMMER ROSE DESIGN,42.840,102,0.000445
3281,20818,GOLD TEDDY BEAR,42.700,15,0.000443
3282,16254,TRANSPARENT ACRYLIC TAPE DISPENSER,42.580,40,0.000442
3283,37444C,PINK BREAKFAST CUP AND SAUCER,42.270,21,0.000439
3284,90029,NEW BAROQUE SMALL NECKLACE BLACK,42.140,5,0.000437
3285,90024F,"NEW BAROQUE B'FLY NECKLACE CRYSTAL",42.130,5,0.000437
3286,17084A,TRANQUILITY MASALA INCENSE,42.000,200,0.000436
3287,90120D,WHITE MURANO TWIST BRACELET,41.790,10,0.000434
3288,20666,ECONOMY HOLIDAY PURSE,41.530,30,0.000431
3289,90039B,FIRE POLISHED GLASS BRACELET MONTAN,41.310,11,0.000429
3290,90162C,ANT SILVER FUSCHIA BOUDICCA RING,41.300,14,0.000429
3291,23448,CREAM BUNNY EASTER EGG BASKET,41.250,25,0.000428
3292,75013B,"STRING OF 8 BUTTERFLIES,PINK",41.250,25,0.000428
3293,84921,CREAM AND PINK FLOWERS PONY,41.250,11,0.000428
3294,90067A,PINK VINTAGE VICTORIAN EARRINGS,41.150,14,0.000427
3295,90177E,DROP DIAMANTE EARRINGS GREEN,41.080,14,0.000426
3296,15030,FAN BLACK FRAME,40.890,141,0.000424
3297,71495A,CD WALL TIDY BLUE OFFICE,40.380,103,0.000419
3298,85092,CANDY SPOT TEA COSY,40.050,27,0.000416
3299,90165B,WHITE ROSEBUD  PEARL EARRINGS,39.990,16,0.000415
3300,90165A,PINK ROSEBUD PEARL EARRINGS,39.980,16,0.000415
3301,23625,SET 6 CARDS SPARKLY REINDEER 17262,39.920,8,0.000414
3302,72369A,PINK CLEAR GLASS CANDLE PLATE,39.920,30,0.000414
3303,84679,CLASSICAL ROSE TABLE LAMP,39.900,2,0.000414
3304,90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,39.880,8,0.000414
3305,90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,39.660,8,0.000412
3306,84725,FREESTYLE CANVAS ART PICTURE,39.650,41,0.000412
3307,23440,PAINT YOUR OWN EGGS IN CRATE,39.520,19,0.00041
3308,84575A,PINK DOG CANNISTER,39.300,14,0.000408
3309,23578,SNACK TRAY RED GINGHAM,39.230,19,0.000407
3310,21307,SET/4 BUTTERFLY MIRROR MAGNETS,39.200,79,0.000407
3311,10120,DOGGY RUBBER,39.060,186,0.000405
3312,35910A,MULTICOLOUR EASTER RABBIT,39.000,20,0.000405
3313,47341A,FUSCHIA TABLE RUN FLOWER,38.750,27,0.000402
3314,90064A,WHITE VINTAGE CRYSTAL EARRINGS,38.700,10,0.000402
3315,21393,BLUE POLKADOT PUDDING BOWL,38.670,29,0.000401
3316,85089,CANDY SPOT BUNNY,38.350,13,0.000398
3317,84746,PINK EASTER HENS+FLOWER,38.310,14,0.000398
3318,84617,NEW BAROQUE BLACK BOXES,38.250,3,0.000397
3319,84925D,LA PALMIERA WALL THERMOMETER,38.250,15,0.000397
3320,90190B,GOLD/AMBER DROP EARRINGS W LEAF,38.180,13,0.000396
3321,90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,38.150,23,0.000396
3322,90130C,GREEN STONE/CRYSTAL EARRINGS,38.050,13,0.000395
3323,84922,PINK BUTTERFLY WASHBAG,38.040,8,0.000395
3324,23038,T-LIGHT HOLDER SILVER SAUCER,38.030,41,0.000395
3325,81952B,ROUND BLUE CLOCK WITH SUCKER,38.000,200,0.000394
3326,90177A,CLASSIC DIAMANTE EARRINGS JET,38.000,13,0.000394
3327,84033,FLAG OF ST GEORGE,37.950,23,0.000394
3328,84809B,PINK CHRYSANTHEMUMS ART FLOWER,37.800,18,0.000392
3329,90075,MONTANA DIAMOND CLUSTER NECKLACE,37.660,4,0.000391
3330,90199D,5 STRAND GLASS NECKLACE AMBER,37.620,6,0.000391
3331,90212B,JET BLACK LAS VEGAS BRACELET ROUND,37.620,10,0.000391
3332,72709,IVORY SCULPTED RND CANDLE,37.400,44,0.000388
3333,90074,BLACK DIAMOND CLUSTER NECKLACE,37.240,4,0.000387
3334,84751B,BLACK MEDIUM GLASS CAKE STAND,37.110,17,0.000385
3335,47420,ASSORTED COLOUR SUCTION CUP HOOK,37.050,195,0.000385
3336,84522,PINK PARTY SUNGLASSES,36.760,20,0.000382
3337,71510,SQUARE METAL CANDLEHOLDER BASE,36.520,52,0.000379
3338,90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,36.420,22,0.000378
3339,84548,CROCHET BEAR RED/BLUE  KEYRING,36.300,22,0.000377
3340,17090D,VANILLA INCENSE 40 CONES IN TIN,36.250,29,0.000376
3341,84226,HEN HOUSE W FAMILY IN BARN & NEST,36.210,51,0.000376
3342,85216,ASSORTED CAKES FRIDGE MAGNETS,35.750,55,0.000371
3343,35913B,WHITE/PINK CHICK EASTER DECORATION,35.480,36,0.000368
3344,90125B,AQUA BERTIE GLASS BEAD BAG CHARM,35.460,24,0.000368
3345,90123D,WHITE HEART OF GLASS BRACELET,35.310,6,0.000367
3346,90011B,BLACK CRYSTAL DROP EARRINGS,35.270,12,0.000366
3347,90060F,FIRE POLISHED GLASS NECKL GREEN,35.160,6,0.000365
3348,79063D,"RETRO PILL BOX , REVOLUTIONARY",35.140,189,0.000365
3349,90131,PINK/AMETHYST/GOLD NECKLACE,34.870,5,0.000362
3350,90049,IVORY GOLD METAL BAG CHARM,34.770,5,0.000361
3351,20827,GOLD APERITIF GLASS,34.320,88,0.000356
3352,84873A,FUNKY FLOWER PICNIC BAG FOR 4,33.900,2,0.000352
3353,90026C,GLASS BEAD HOOP NECKLACE GREEN,33.820,4,0.000351
3354,90024C,"NEW BAROQUE B'FLY NECKLACE GREEN",33.810,4,0.000351
3355,90038C,GLASS AND BEADS BRACELET IVORY,33.690,9,0.00035
3356,81950B,FLOWER BLUE CLOCK WITH SUCKER,33.640,116,0.000349
3357,90129D,AMBER GLASS TASSLE BAG CHARM,33.440,14,0.000347
3358,37423,WHITE WITH BLACK CATS PLATE,33.180,78,0.000344
3359,90094,NECKLACE+BRACELET SET FRUIT SALAD,33.150,13,0.000344
3360,90214H,"LETTER ""H"" BLING KEY RING",32.990,35,0.000342
3361,90214G,"LETTER ""G"" BLING KEY RING",32.950,35,0.000342
3362,35610C,WHITE CHRISTMAS FLOCK DROPLET,32.510,25,0.000337
3363,23603,SET 10 CARD KRAFT REINDEER 17084,32.370,13,0.000336
3364,17109D,FLOWER FAIRY INCENSE BOUQUET,32.350,61,0.000336
3365,90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,32.310,11,0.000335
3366,90182C,BLACK 3 BEAD DROP EARRINGS,32.260,11,0.000335
3367,90186A,AMETHYST HOOP EARRING FLORAL LEAF,32.160,11,0.000334
3368,37468,HARDMAN MUG 3 ASSORTED,32.030,64,0.000333
3369,84824,DANISH ROSE UMBRELLA STAND,31.900,2,0.000331
3370,79191D,RETRO PLASTIC DAISY TRAY,31.870,31,0.000331
3371,90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",31.800,4,0.00033
3372,79406,FROSTED WHITE BASE,31.630,141,0.000328
3373,90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,31.390,19,0.000326
3374,23632,SET 10 CARDS CHEERFUL ROBIN 17065,31.200,15,0.000324
3375,44228,CANNABIS LEAF BEAD CURTAIN,30.600,36,0.000318
3376,85018D,YULETIDE IMAGES S/6 PAPER BOXES,30.600,12,0.000318
3377,37471,MULTICOLOUR POLKADOT PLATE,30.430,29,0.000316
3378,90176B,DIAMANTE NECKLACE BLACK,30.120,4,0.000313
3379,90187B,GREEN DROP EARRINGS W BEAD CLUSTER,30.070,9,0.000312
3380,20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,30.000,24,0.000311
3381,35610B,BLACK CHRISTMAS FLOCK DROPLET,30.000,24,0.000311
3382,84805A,CREAM CLIMBING HYDRANGA ART FLOWER,30.000,8,0.000311
3383,90195B,BLACK GEMSTONE BRACELET,29.980,4,0.000311
3384,21310,CAPIZ CHANDELIER,29.950,1,0.000311
3385,90122B,JADE CRYSTAL+GLASS BRACELET,29.930,6,0.000311
3386,21667,GLASS CAKE COVER AND PLATE,29.900,2,0.00031
3387,90180B,PURPLE AMETHYST NECKLACE W TASSEL,29.880,3,0.00031
3388,90136,PALE PINK/AMETHYST STONE NECKLACE,29.850,3,0.00031
3389,90159,"COTE D'AZURE NECKLACE",29.790,6,0.000309
3390,90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,29.730,7,0.000309
3391,90120A,PINK MURANO TWIST BRACELET,29.730,7,0.000309
3392,21040,MODERN VINTAGE COTTON SHOPPING BAG,29.700,22,0.000308
3393,21757,LIGHTHOUSE PRINTED METAL SIGN,29.700,6,0.000308
3394,35816P,"ACRYLIC JEWEL ANGEL,PINK",29.640,78,0.000308
3395,84706D,CHERRY BLOSSOM TABLE CLOCK,29.600,8,0.000307
3396,17136A,BLUE STONES ON WIRE FOR CANDLE,29.590,352,0.000307
3397,84465,15 PINK FLUFFY CHICKS IN BOX,29.500,10,0.000306
3398,90162D,ANT SILVER PURPLE BOUDICCA RING,29.500,10,0.000306
3399,90179A,AMBER FINE BEAD NECKLACE W TASSEL,29.490,5,0.000306
3400,90179C,BLACK FINE BEAD NECKLACE W TASSEL,29.490,5,0.000306
3401,82605,OLD DOC RUSSEL METAL SIGN,29.400,14,0.000305
3402,85030,FRENCH CHATEAU OVAL PLATTER,29.250,15,0.000304
3403,21011,GLITTER SNOW PEAR TREE DECORATION,29.000,20,0.000301
3404,90152A,SILVER/NAT SHELL NECKLACE W PENDANT,28.760,5,0.000299
3405,84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,28.730,17,0.000298
3406,17165D,"ASS COL LARGE SAND FROG P'WEIGHT",28.350,27,0.000294
3407,84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,28.050,11,0.000291
3408,90005A,JADE GREEN ENAMEL HAIR COMB,28.020,14,0.000291
3409,84199,GLOW IN DARK DOLPHINS,27.930,133,0.00029
3410,84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,27.900,6,0.00029
3411,23613,SET 10 XMAS CARDS & BADGES 17070,27.390,11,0.000284
3412,85126,LARGE ROUND CUTGLASS CANDLESTICK,27.140,2,0.000282
3413,23702,High Resolution Image,27.000,4,0.00028
3414,79323P,PINK CHERRY LIGHTS,27.000,4,0.00028
3415,90085,CRYSTAL STILETTO PHONE CHARM,26.560,22,0.000276
3416,35598A,DUSTY PINK CHRISTMAS TREE 60CM,26.550,9,0.000276
3417,84675,FROG KING WATERING CAN,26.550,9,0.000276
3418,21836,GINGHAM OVEN GLOVE RED HEART,26.490,5,0.000275
3419,72140E,BEST DAD CANDLE LETTERS,26.350,31,0.000274
3420,90212C,PURPLE LAS VEGAS BRACELET ROUND,26.250,7,0.000273
3421,90039A,FIRE POLISHED GLASS BRACELET RED,26.230,7,0.000272
3422,85017C,ENVELOPE 50 CURIOUS IMAGES,26.170,49,0.000272
3423,90183C,BLACK DROP EARRINGS W LONG BEADS,26.150,9,0.000271
3424,90214I,"LETTER ""I"" BLING KEY RING",25.850,25,0.000268
3425,84968B,SET OF 16 VINTAGE IVORY CUTLERY,25.500,2,0.000265
3426,90026D,GLASS BEAD HOOP NECKLACE AMETHYST,25.500,3,0.000265
3427,35910B,PINK FLOWERS RABBIT EASTER,25.350,13,0.000263
3428,90026B,GLASS BEAD HOOP NECKLACE MONTANA,25.320,3,0.000263
3429,72783,"BLACK SIL'T SQU CANDLE PLATE",25.200,12,0.000262
3430,90013D,PURPLE VINTAGE EARRINGS,25.170,6,0.000261
3431,90033,IVORY SHELL HEART EARRINGS,25.070,10,0.00026
3432,23620,SET 10 CARDS PERFECT POST 17090,24.900,10,0.000258
3433,23637,SET 10 CARDS OUT OF ORDER 17216,24.900,10,0.000258
3434,85115B,S/4 BLACK DISCO PARTITION PANEL,24.870,3,0.000258
3435,90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,24.870,15,0.000258
3436,90043,COPPER AND BRASS BAG CHARM,24.810,4,0.000258
3437,20778,GARDEN PATH NOTEBOOK,24.750,15,0.000257
3438,20820,SILVER LOOKING MIRROR,24.750,5,0.000257
3439,84854,GIRLY PINK TOOL SET,24.750,5,0.000257
3440,90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,24.750,5,0.000257
3441,84993B,75 BLACK PETIT FOUR CASES,24.360,58,0.000253
3442,90214R,"LETTER ""R"" BLING KEY RING",24.240,28,0.000252
3443,90076,MONTANA DIAMOND CLUSTER EARRINGS,24.120,9,0.00025
3444,21461,BLUE EASTER EGG HUNT START POST,23.860,10,0.000248
3445,47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,23.850,3,0.000248
3446,84562A,PINK/WHITE RIBBED MELAMINE JUG,23.850,3,0.000248
3447,90214N,"LETTER ""N"" BLING KEY RING",23.800,26,0.000247
3448,21357,TOAST ITS - DINOSAUR,23.750,19,0.000247
3449,85160A,WHITE BIRD GARDEN DESIGN MUG,23.630,7,0.000245
3450,35909A,RABBIT EASTER DECORATION,23.600,8,0.000245
3451,35909B,PINK FLOWERS RABBIT EASTER,23.600,8,0.000245
3452,90176C,DIAMANTE NECKLACE,23.320,3,0.000242
3453,23623,SET 10 CARD CHRISTMAS WELCOME 17112,23.280,8,0.000242
3454,90104,PURPLE FRANGIPANI HAIRCLIP,23.160,28,0.00024
3455,90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,23.140,14,0.00024
3456,23447,PINK BUNNY EASTER EGG BASKET,23.100,14,0.00024
3457,85195,HANGING HEART BASKET,23.100,11,0.00024
3458,85206B,PINK FELT EASTER EGG BASKET,23.100,14,0.00024
3459,22351,DOTCOMGIFTSHOP TEA TOWEL,23.090,13,0.00024
3460,90037B,TINY CRYSTAL BRACELET GREEN,22.800,9,0.000237
3461,90176E,DIAMANTE NECKLACE GREEN,22.500,3,0.000234
3462,90093,CLEAR CRYSTAL STAR PHONE CHARM,22.490,20,0.000233
3463,90176A,CLASSIC DIAMANTE NECKLACE JET,22.480,3,0.000233
3464,21018,BIRD BOX CHRISTMAS TREE DECORATION,22.060,24,0.000229
3465,90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,21.870,2,0.000227
3466,90027D,GLASS BEAD HOOP EARRINGS AMETHYST,21.760,7,0.000226
3467,90035C,"PEARL & SHELL 42""NECKL. IVORY",21.500,2,0.000223
3468,23446,BLUE BUNNY EASTER EGG BASKET,21.450,13,0.000223
3469,84387A,BIRD ON BRANCH CANVAS SCREEN,21.450,11,0.000223
3470,84551,CROCHET DOG KEYRING,21.450,13,0.000223
3471,90214B,"LETTER ""B"" BLING KEY RING",21.290,25,0.000221
3472,20695,FLORAL BLUE MONSTER,21.250,5,0.000221
3473,90001B,ANTIQUE MID BLUE FLOWER EARRINGS,21.150,5,0.00022
3474,90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,21.130,5,0.000219
3475,90125E,AMBER BERTIE GLASS BEAD BAG CHARM,21.050,11,0.000219
3476,16169P,WRAP GREEN RUSSIAN FOLKART,21.000,50,0.000218
3477,23692,WRAP A PRETTY THANK YOU,21.000,50,0.000218
3478,90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,20.950,5,0.000217
3479,17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,20.880,72,0.000217
3480,90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,20.360,4,0.000211
3481,90182A,AMBER 3 BEAD DROP EARRINGS,20.300,7,0.000211
3482,90034,WHITE SILVER NECKLACE SHELL GLASS,20.170,2,0.000209
3483,84415B,BLUE FLOCK CUSHION COVER,20.000,8,0.000208
3484,23601,SET 10 CARDS SNOWY SNOWDROPS  17100,19.920,8,0.000207
3485,23646,SET 10 CARDS JINGLE BELLS 16957,19.920,8,0.000207
3486,21681,GIANT MEDINA STAMPED METAL BOWL,19.900,2,0.000207
3487,35817P,PINK ACRYLIC JEWEL SNOWFLAKE,19.860,18,0.000206
3488,37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,19.810,6,0.000206
3489,85024C,PINK SMALL JEWELLED PHOTOFRAME,19.800,12,0.000206
3490,90156,RESIN BRACELET W PASTEL BEADS,19.800,4,0.000206
3491,37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,19.720,68,0.000205
3492,90083,CRYSTAL CZECH CROSS PHONE CHARM,19.560,12,0.000203
3493,85028L,FRENCH CHATEAU LARGE FRUIT BOWL,19.500,10,0.000202
3494,79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",19.400,52,0.000201
3495,85047,WHITE BEADED GARLAND STRING 20LIGHT,19.050,3,0.000198
3496,21416,CLAM SHELL LARGE,18.750,5,0.000195
3497,21538,DAIRY MAID  PUDDING BOWL,18.750,5,0.000195
3498,90039C,FIRE POLISHED GLASS BRACELET BLACK,18.750,5,0.000195
3499,84856S,SMALL TAHITI BEACH BAG,18.600,4,0.000193
3500,35607B,BLACK FEATHER CHRISTMAS DECORATION,18.240,96,0.000189
3501,72821,CUPID SCENTED CANDLE IN GLASS,18.150,11,0.000188
3502,21661,VINTAGE GLASS TEA CADDY,17.850,3,0.000185
3503,90060D,FIRE POLISHED GLASS NECKL BRONZE,17.850,3,0.000185
3504,84856L,LARGE TAHITI BEACH BAG,17.820,2,0.000185
3505,20935,ROUND CACTUS CANDLE,17.700,6,0.000184
3506,90162A,ANT SILVER TURQUOISE BOUDICCA RING,17.700,6,0.000184
3507,90027A,GLASS BEAD HOOP EARRINGS BLACK,17.660,6,0.000183
3508,90054,CRACKED GLAZE EARRINGS RED,17.620,7,0.000183
3509,90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,17.510,6,0.000182
3510,79331,PINK FLOCK GLASS CANDLEHOLDER,17.500,26,0.000182
3511,90130A,WHITE STONE/CRYSTAL EARRINGS,17.500,6,0.000182
3512,35597D,PINK/WHITE CHRISTMAS TREE 30CM,17.480,46,0.000181
3513,23627,SET 10 CARDS XMAS GRAPHIC  17218,17.430,7,0.000181
3514,23640,SET 10 CARDS SCOTTIE DOG 17211,17.430,7,0.000181
3515,23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,17.430,7,0.000181
3516,35645,VINTAGE BEAD PINK JEWEL BOX,17.000,4,0.000176
3517,44092C,PURPLE/COPPER HANGING LAMPSHADE,17.000,20,0.000176
3518,47574B,ENGLISH ROSE SCENTED HANGING HEART,17.000,4,0.000176
3519,85084,HOLLY TOP CHRISTMAS STOCKING,17.000,20,0.000176
3520,90026A,GLASS BEAD HOOP NECKLACE BLACK,17.000,2,0.000176
3521,21120,*Boombox Ipod Classic,16.980,1,0.000176
3522,20954,*USB Office Mirror Ball,16.940,2,0.000176
3523,21595,"Dad's Cab Electronic Meter",16.940,2,0.000176
3524,90024D,"NEW BAROQUE B'FLY NECKLACE PINK",16.820,2,0.000175
3525,90024E,"NEW BAROQUE B'FLY NECKLACE MONTANA",16.810,2,0.000175
3526,21144,PINK POODLE HANGING DECORATION,16.800,5,0.000174
3527,37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,16.770,31,0.000174
3528,90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,16.640,2,0.000173
3529,DCGS0004,HAYNES CAMPER SHOULDER BAG,16.630,1,0.000173
3530,37489D,PINK/GREEN FLOWER DESIGN BIG MUG,16.380,38,0.00017
3531,90137,PINK COMBO MINI CRYSTALS NECKLACE,16.310,3,0.000169
3532,16248B,BLUE HOLE PUNCH,16.250,13,0.000169
3533,35647,VINTAGE BEAD PINK SHADE,16.250,13,0.000169
3534,72815,3 WICK CHRISTMAS BRIAR CANDLE,15.970,3,0.000166
3535,84795C,OCEAN STRIPE HAMMOCK,15.900,2,0.000165
3536,85136B,BLUE SHARK HELICOPTER,15.900,2,0.000165
3537,DCGS0069,OOH LA LA DOGS COLLAR,15.790,1,0.000164
3538,20816,GOLD FLOWER CUSHION COVER,15.600,8,0.000162
3539,78034B,BLUE NETTING STORAGE HANGER,15.600,8,0.000162
3540,90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,15.160,3,0.000157
3541,90188,DROP EARRINGS W FLOWER & LEAF,15.140,6,0.000157
3542,72024U,LILAC VOTIVE CANDLE,15.120,72,0.000157
3543,90140,PINK SWEETIE NECKLACE,15.120,2,0.000157
3544,35610A,PINK CHRISTMAS FLOCK DROPLET,15.020,10,0.000156
3545,23449,SET OF 6 EASTER RAINBOW CHICKS,15.000,12,0.000156
3546,84415A,PINK FLOCK SUEDE CUSHION COVER,15.000,12,0.000156
3547,84462,3 PINK HEN+CHICKS IN BASKET,15.000,12,0.000156
3548,84705C,PINK FLOCK PHOTO FRAME,15.000,12,0.000156
3549,90069,RUBY GLASS CLUSTER NECKLACE,15.000,2,0.000156
3550,90078,PINK/WHITE GLASS DEMI CHOKER,15.000,2,0.000156
3551,90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,15.000,2,0.000156
3552,90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,14.960,4,0.000155
3553,85031C,CURIOUS IMAGES SCRAP BOOK SET,14.850,3,0.000154
3554,90046,WHITE WITH METAL BAG CHARM,14.850,3,0.000154
3555,90048,GREEN WITH METAL BAG CHARM,14.850,3,0.000154
3556,84593,CROCHET ROSE DES CLOTHES HANGER,14.750,5,0.000153
3557,90041,PEARL AND CHERRY QUARTZ BRACLET,14.540,4,0.000151
3558,16202B,PASTEL BLUE PHOTO ALBUM,14.500,29,0.000151
3559,90027C,GLASS BEAD HOOP EARRINGS GREEN,14.500,5,0.000151
3560,37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,14.430,33,0.00015
3561,47593A,CAROUSEL PONIES BABY BIB,14.370,33,0.000149
3562,90052,CRACKED GLAZE NECKLACE BROWN,14.140,2,0.000147
3563,62043B,BLUE CHECK BAG W HANDLE 34X20CM,14.110,17,0.000146
3564,79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,13.680,36,0.000142
3565,37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,13.650,23,0.000142
3566,85017A,ENVELOPE 50 ROMANTIC IMAGES,13.580,16,0.000141
3567,90065B,BLACK VINT ART DEC CRYSTAL BRACELET,13.500,2,0.00014
3568,84745A,PINK HANGING GINGHAM EASTER HEN,13.440,32,0.00014
3569,84745B,BLUE HANGING GINGHAM EASTER HEN,13.440,32,0.00014
3570,23639,SET 10 CARDS MAGICAL TREE 17086,13.320,4,0.000138
3571,23644,SET 10 CARDS CHRISTMAS TREE 16955,13.320,4,0.000138
3572,23607,SET 10 CARDS HATS & STOCKINGS 17081,13.280,8,0.000138
3573,37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,13.200,8,0.000137
3574,84388,WISE MAN STAR SHAPE EGG PAN,13.140,24,0.000136
3575,16162L,THE KING GIFT BAG,13.000,20,0.000135
3576,90214P,"LETTER ""P"" BLING KEY RING",12.980,14,0.000135
3577,47013C,WINE BOTTLE DRESSING DARK BLUE,12.970,52,0.000135
3578,18097A,PINK TALL PORCELAIN T-LIGHT HOLDER,12.750,5,0.000132
3579,21895,"POTTING SHED SOW 'N' GROW SET",12.720,2,0.000132
3580,DCGS0070,CAMOUFLAGE DOG COLLAR,12.720,1,0.000132
3581,90042C,FRESHWATER PEARL BRACELET IVORY,12.700,5,0.000132
3582,20671,BLUE TEATIME PRINT BOWL,12.500,10,0.00013
3583,90214V,"LETTER ""V"" BLING KEY RING",12.500,14,0.00013
3584,90020,FILIGREE DIAMANTE CHAIN,12.480,1,0.00013
3585,23616,SET 10 CARDS JINGLE BELLS 17217,12.450,5,0.000129
3586,37462E,"PET MUG, GOLDFISH",12.270,35,0.000127
3587,79329,PINK FLOCK GLASS CANDLEHOLDER,12.180,12,0.000126
3588,84016,FLAG OF ST GEORGE CAR FLAG,12.160,27,0.000126
3589,90021,LASER CUT MULTI STRAND NECKLACE,11.950,1,0.000124
3590,90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,11.950,1,0.000124
3591,44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,11.900,14,0.000124
3592,84614A,PINK BAROQUE FLOCK CANDLE HOLDER,11.900,2,0.000124
3593,84620,BLUE GINGHAM ROSE CUSHION COVER,11.900,2,0.000124
3594,37444B,BLUE BREAKFAST CUP AND SAUCER,11.800,4,0.000122
